Frequency,XinV,YinV,RinV,outputphase
1.23978e-005,0.000295641,0.000295641,87.552
1.04905e-005,0.000293734,0.000293734,87.798
1.23978e-005,0.000291826,0.000291826,87.39
1.52589e-005,0.000290873,0.000291826,86.988
1.52589e-005,0.000290873,0.000291826,86.988
1.62126e-005,0.00029278,0.000293734,86.748
1.71663e-005,0.000294687,0.000295641,86.514
1.71663e-005,0.000295641,0.000296595,86.646
1.52589e-005,0.000296595,0.000296595,86.91
1.33515e-005,0.000297548,0.000297548,87.312
1.23978e-005,0.000296595,0.000296595,87.432
1.14442e-005,0.000295641,0.000295641,87.678
1.04905e-005,0.000293734,0.000293734,87.792
1.14442e-005,0.000291826,0.000291826,87.654
1.33515e-005,0.000289919,0.000290873,87.24
1.52589e-005,0.000289919,0.000290873,86.982
1.71663e-005,0.000291826,0.000291826,86.604
1.71663e-005,0.00029278,0.000293734,86.49
1.81199e-005,0.000294687,0.000295641,86.382
1.81199e-005,0.000296595,0.000297548,86.406
1.71663e-005,0.000296595,0.000297548,86.664
1.52589e-005,0.000296595,0.000296595,87.042
1.23978e-005,0.000296595,0.000296595,87.558
1.23978e-005,0.000294687,0.000294687,87.546
1.23978e-005,0.00029278,0.00029278,87.396
1.33515e-005,0.000290873,0.000291826,87.252
1.52589e-005,0.00029278,0.000293734,86.88
1.62126e-005,0.00029278,0.000293734,86.748
1.71663e-005,0.000293734,0.000293734,86.628
1.71663e-005,0.000294687,0.000295641,86.64
1.62126e-005,0.000296595,0.000297548,86.79
1.52589e-005,0.000296595,0.000297548,86.922
1.43052e-005,0.000296595,0.000296595,87.168
1.23978e-005,0.000295641,0.000295641,87.42
1.14442e-005,0.000294687,0.000294687,87.672
1.14442e-005,0.000293734,0.000293734,87.666
1.23978e-005,0.000291826,0.000291826,87.522
1.43052e-005,0.000290873,0.000291826,87.12
1.62126e-005,0.000289919,0.000290873,86.718
1.71663e-005,0.000291826,0.000291826,86.472
1.81199e-005,0.00029278,0.000293734,86.358
1.81199e-005,0.000294687,0.000295641,86.382
1.71663e-005,0.000296595,0.000296595,86.658
1.52589e-005,0.000297548,0.000298502,87.054
1.43052e-005,0.000296595,0.000297548,87.174
1.23978e-005,0.000295641,0.000295641,87.42
1.23978e-005,0.000293734,0.000293734,87.408
1.23978e-005,0.000293734,0.000293734,87.402
1.33515e-005,0.000291826,0.000291826,87.258
1.52589e-005,0.000290873,0.000291826,86.856
1.62126e-005,0.000291826,0.000291826,86.73
1.71663e-005,0.000291826,0.00029278,86.478
1.81199e-005,0.000293734,0.000294687,86.376
1.71663e-005,0.000296595,0.000296595,86.526
1.62126e-005,0.000297548,0.000298502,86.796
1.43052e-005,0.000297548,0.000298502,87.18
1.23978e-005,0.000296595,0.000296595,87.558
1.14442e-005,0.000294687,0.000294687,87.672
1.14442e-005,0.000291826,0.000291826,87.654
1.23978e-005,0.000290873,0.000290873,87.378
1.43052e-005,0.000290873,0.000291826,87.12
1.71663e-005,0.000291826,0.000291826,86.604
1.90736e-005,0.000291826,0.00029278,86.22
1.90736e-005,0.00029278,0.000293734,86.1
1.71663e-005,0.000293734,0.000294687,86.502
1.62126e-005,0.000296595,0.000296595,86.784
1.52589e-005,0.000297548,0.000298502,87.054
1.33515e-005,0.000296595,0.000296595,87.3
1.23978e-005,0.000293734,0.000293734,87.534
1.23978e-005,0.000291826,0.000291826,87.39
1.43052e-005,0.000290873,0.000291826,87.12
1.62126e-005,0.000289919,0.000290873,86.718
1.71663e-005,0.000291826,0.000291826,86.604
1.71663e-005,0.000293734,0.000293734,86.496
1.81199e-005,0.000296595,0.000296595,86.4
1.71663e-005,0.000296595,0.000297548,86.664
1.52589e-005,0.000296595,0.000297548,87.048
1.23978e-005,0.000296595,0.000296595,87.432
1.14442e-005,0.000294687,0.000294687,87.672
1.14442e-005,0.000293734,0.000293734,87.666
1.23978e-005,0.000291826,0.000291826,87.522
1.43052e-005,0.000290873,0.000291826,87.12
1.52589e-005,0.000290873,0.000291826,86.856
1.71663e-005,0.00029278,0.000293734,86.616
1.71663e-005,0.000294687,0.000295641,86.514
1.71663e-005,0.000296595,0.000296595,86.658
1.52589e-005,0.000297548,0.000298502,87.054
1.23978e-005,0.000296595,0.000296595,87.426
1.23978e-005,0.000294687,0.000294687,87.546
1.23978e-005,0.00029278,0.00029278,87.396
1.52589e-005,0.000291826,0.00029278,87
1.62126e-005,0.00029278,0.000293734,86.748
1.81199e-005,0.000293734,0.000294687,86.376
1.71663e-005,0.000295641,0.000296595,86.52
1.62126e-005,0.000297548,0.000298502,86.796
1.52589e-005,0.000297548,0.000298502,87.054
1.33515e-005,0.000296595,0.000296595,87.3
1.23978e-005,0.000293734,0.000293734,87.54
1.23978e-005,0.000291826,0.000291826,87.39
1.33515e-005,0.000290873,0.000291826,87.252
1.52589e-005,0.000290873,0.000291826,86.856
1.71663e-005,0.00029278,0.000293734,86.616
1.71663e-005,0.000294687,0.000295641,86.514
1.62126e-005,0.000295641,0.000296595,86.778
1.43052e-005,0.000295641,0.000296595,87.162
1.14442e-005,0.000295641,0.000295641,87.678
1.23978e-005,0.000293734,0.000293734,87.54
1.33515e-005,0.00029278,0.000293734,87.27
1.52589e-005,0.000291826,0.000291826,86.862
1.71663e-005,0.000291826,0.00029278,86.61
1.71663e-005,0.000293734,0.000294687,86.502
1.71663e-005,0.000295641,0.000296595,86.646
1.52589e-005,0.000296595,0.000296595,86.91
1.23978e-005,0.000295641,0.000295641,87.42
1.14442e-005,0.000294687,0.000294687,87.672
1.04905e-005,0.000291826,0.000291826,87.78
1.23978e-005,0.000290873,0.000290873,87.378
1.62126e-005,0.000290873,0.000291826,86.724
1.81199e-005,0.000291826,0.000291826,86.34
1.81199e-005,0.000293734,0.000293734,86.37
1.71663e-005,0.000296595,0.000296595,86.658
1.52589e-005,0.000296595,0.000297548,87.048
1.23978e-005,0.000296595,0.000296595,87.432
1.14442e-005,0.000294687,0.000294687,87.672
1.14442e-005,0.000291826,0.000291826,87.654
1.23978e-005,0.000290873,0.000290873,87.378
1.52589e-005,0.000289919,0.000290873,86.85
1.71663e-005,0.000291826,0.000291826,86.472
1.71663e-005,0.000293734,0.000293734,86.496
1.52589e-005,0.000296595,0.000296595,86.91
1.23978e-005,0.000295641,0.000295641,87.42
1.23978e-005,0.000294687,0.000294687,87.414
1.23978e-005,0.00029278,0.00029278,87.396
1.33515e-005,0.000291826,0.000291826,87.258
1.52589e-005,0.000291826,0.00029278,86.868
1.71663e-005,0.000293734,0.000293734,86.628
1.71663e-005,0.000293734,0.000294687,86.502
1.71663e-005,0.000295641,0.000296595,86.52
1.52589e-005,0.000296595,0.000297548,86.922
1.33515e-005,0.000296595,0.000296595,87.306
1.23978e-005,0.000295641,0.000295641,87.552
1.23978e-005,0.00029278,0.00029278,87.528
1.33515e-005,0.000289919,0.000290873,87.24
1.52589e-005,0.000289919,0.000290873,86.85
1.71663e-005,0.000291826,0.000291826,86.604
1.81199e-005,0.000293734,0.000294687,86.376
1.71663e-005,0.000296595,0.000296595,86.526
1.52589e-005,0.000296595,0.000296595,86.91
1.23978e-005,0.000296595,0.000296595,87.426
1.14442e-005,0.000295641,0.000295641,87.678
1.23978e-005,0.00029278,0.00029278,87.396
1.43052e-005,0.000291826,0.000291826,87.126
1.71663e-005,0.000291826,0.00029278,86.61
1.81199e-005,0.000293734,0.000293734,86.37
1.81199e-005,0.000294687,0.000295641,86.382
1.71663e-005,0.000296595,0.000297548,86.664
1.43052e-005,0.000296595,0.000297548,87.174
1.23978e-005,0.000296595,0.000296595,87.432
1.23978e-005,0.000295641,0.000295641,87.552
1.14442e-005,0.00029278,0.00029278,87.66
1.23978e-005,0.000291826,0.000291826,87.384
1.43052e-005,0.000290873,0.000291826,87.12
1.62126e-005,0.000291826,0.00029278,86.742
1.81199e-005,0.000293734,0.000293734,86.37
1.90736e-005,0.000294687,0.000295641,86.256
1.71663e-005,0.000296595,0.000297548,86.538
1.52589e-005,0.000298502,0.000298502,86.934
1.33515e-005,0.000297548,0.000297548,87.312
1.14442e-005,0.000294687,0.000294687,87.672
1.04905e-005,0.00029278,0.00029278,87.786
1.23978e-005,0.000291826,0.000291826,87.522
1.52589e-005,0.000290873,0.000291826,86.856
1.71663e-005,0.000291826,0.00029278,86.478
1.81199e-005,0.000293734,0.000294687,86.376
1.71663e-005,0.000296595,0.000297548,86.538
1.62126e-005,0.000298502,0.000298502,86.808
1.43052e-005,0.000297548,0.000298502,87.18
1.23978e-005,0.000296595,0.000296595,87.432
1.23978e-005,0.000295641,0.000295641,87.552
1.14442e-005,0.000293734,0.000293734,87.666
1.23978e-005,0.000291826,0.000291826,87.384
1.43052e-005,0.000290873,0.000291826,87.12
1.62126e-005,0.000291826,0.000291826,86.73
1.71663e-005,0.000291826,0.00029278,86.478
1.90736e-005,0.000293734,0.000293734,86.238
1.81199e-005,0.000294687,0.000295641,86.382
1.71663e-005,0.000296595,0.000297548,86.664
1.43052e-005,0.000298502,0.000298502,87.186
1.23978e-005,0.000297548,0.000297548,87.438
1.14442e-005,0.000295641,0.000295641,87.678
1.04905e-005,0.000293734,0.000293734,87.93
1.04905e-005,0.000291826,0.000291826,87.912
1.33515e-005,0.000289919,0.000289919,87.234
1.52589e-005,0.000289919,0.000289919,86.844
1.71663e-005,0.000291826,0.000291826,86.604
1.90736e-005,0.000293734,0.000293734,86.238
1.90736e-005,0.000294687,0.000295641,86.256
1.81199e-005,0.000296595,0.000296595,86.4
1.62126e-005,0.000297548,0.000298502,86.796
1.23978e-005,0.000298502,0.000298502,87.444
1.23978e-005,0.000297548,0.000297548,87.564
1.04905e-005,0.000295641,0.000295641,87.81
1.04905e-005,0.000293734,0.000293734,87.924
1.04905e-005,0.000291826,0.000291826,87.78
1.33515e-005,0.000289919,0.000290873,87.24
1.52589e-005,0.000289919,0.000289919,86.844
1.71663e-005,0.000289919,0.000289919,86.58
1.71663e-005,0.000291826,0.000291826,86.472
1.90736e-005,0.000293734,0.000294687,86.244
1.90736e-005,0.000296595,0.000296595,86.274
1.81199e-005,0.000297548,0.000298502,86.418
1.71663e-005,0.000298502,0.000299456,86.688
1.52589e-005,0.000298502,0.000299456,87.066
1.23978e-005,0.000297548,0.000297548,87.438
1.04905e-005,0.000296595,0.000296595,87.81
1.04905e-005,0.000293734,0.000293734,87.798
1.04905e-005,0.000291826,0.000291826,87.78
1.23978e-005,0.000290873,0.000290873,87.51
1.33515e-005,0.000289919,0.000290873,87.24
1.52589e-005,0.000289919,0.000290873,86.85
1.71663e-005,0.000290873,0.000291826,86.466
1.81199e-005,0.000291826,0.00029278,86.352
1.90736e-005,0.000293734,0.000294687,86.244
1.90736e-005,0.000295641,0.000296595,86.262
1.81199e-005,0.000296595,0.000296595,86.4
1.62126e-005,0.000296595,0.000297548,86.79
1.43052e-005,0.000297548,0.000298502,87.18
1.33515e-005,0.000297548,0.000297548,87.312
1.23978e-005,0.000296595,0.000296595,87.558
1.04905e-005,0.000294687,0.000294687,87.804
1.04905e-005,0.00029278,0.00029278,87.918
1.04905e-005,0.000291826,0.000291826,87.78
1.23978e-005,0.000290873,0.000290873,87.51
1.23978e-005,0.000289919,0.000289919,87.504
1.43052e-005,0.000289919,0.000290873,87.114
1.62126e-005,0.000290873,0.000291826,86.724
1.71663e-005,0.000291826,0.000291826,86.472
1.81199e-005,0.00029278,0.000293734,86.358
1.90736e-005,0.000295641,0.000296595,86.262
1.81199e-005,0.000296595,0.000297548,86.406
1.71663e-005,0.000297548,0.000298502,86.67
1.43052e-005,0.000298502,0.000298502,87.186
1.23978e-005,0.000298502,0.000298502,87.444
1.23978e-005,0.000297548,0.000297548,87.564
1.14442e-005,0.000296595,0.000296595,87.684
1.14442e-005,0.000293734,0.000293734,87.666
1.14442e-005,0.00029278,0.00029278,87.66
1.14442e-005,0.000291826,0.000291826,87.648
1.23978e-005,0.000289919,0.000289919,87.504
1.33515e-005,0.000289919,0.000289919,87.234
1.71663e-005,0.000289919,0.000289919,86.58
1.90736e-005,0.000291826,0.000291826,86.214
1.90736e-005,0.000291826,0.00029278,86.22
1.90736e-005,0.000293734,0.000294687,86.244
1.90736e-005,0.000296595,0.000297548,86.28
1.71663e-005,0.000297548,0.000298502,86.544
1.52589e-005,0.000297548,0.000298502,87.054
1.23978e-005,0.000297548,0.000297548,87.438
1.14442e-005,0.000296595,0.000296595,87.69
1.04905e-005,0.000295641,0.000295641,87.936
1.04905e-005,0.000293734,0.000293734,87.93
1.04905e-005,0.00029278,0.00029278,87.786
1.23978e-005,0.000290873,0.000290873,87.51
1.43052e-005,0.000289919,0.000290873,87.114
1.52589e-005,0.000289919,0.000289919,86.976
1.52589e-005,0.000290873,0.000291826,86.856
1.71663e-005,0.000291826,0.000291826,86.604
1.81199e-005,0.00029278,0.000293734,86.358
1.81199e-005,0.000293734,0.000294687,86.376
1.81199e-005,0.000295641,0.000296595,86.394
1.71663e-005,0.000297548,0.000298502,86.544
1.62126e-005,0.000297548,0.000298502,86.796
1.52589e-005,0.000297548,0.000298502,87.054
1.33515e-005,0.000297548,0.000297548,87.312
1.23978e-005,0.000296595,0.000296595,87.426
1.14442e-005,0.000294687,0.000294687,87.672
1.14442e-005,0.000293734,0.000293734,87.666
1.23978e-005,0.000291826,0.000291826,87.516
1.23978e-005,0.000289919,0.000289919,87.372
1.33515e-005,0.000289919,0.000290873,87.24
1.52589e-005,0.000290873,0.000291826,86.988
1.71663e-005,0.000290873,0.000291826,86.592
1.71663e-005,0.000291826,0.00029278,86.478
1.81199e-005,0.00029278,0.000293734,86.358
1.81199e-005,0.000293734,0.000294687,86.376
1.71663e-005,0.000295641,0.000296595,86.52
1.71663e-005,0.000296595,0.000297548,86.538
1.62126e-005,0.000297548,0.000298502,86.796
1.52589e-005,0.000298502,0.000298502,87.06
1.33515e-005,0.000297548,0.000297548,87.312
1.14442e-005,0.000296595,0.000296595,87.69
1.04905e-005,0.000296595,0.000296595,87.942
1.04905e-005,0.000295641,0.000295641,87.936
1.04905e-005,0.00029278,0.00029278,87.786
1.14442e-005,0.000291826,0.000291826,87.648
1.23978e-005,0.000291826,0.000291826,87.522
1.43052e-005,0.000290873,0.000291826,87.12
1.52589e-005,0.000289919,0.000290873,86.85
1.71663e-005,0.000289919,0.000290873,86.46
1.81199e-005,0.000291826,0.000291826,86.34
1.90736e-005,0.000293734,0.000293734,86.238
1.81199e-005,0.000294687,0.000295641,86.382
1.81199e-005,0.000296595,0.000296595,86.4
1.71663e-005,0.000296595,0.000297548,86.664
1.52589e-005,0.000297548,0.000298502,86.928
1.43052e-005,0.000297548,0.000298502,87.18
1.33515e-005,0.000296595,0.000296595,87.306
1.14442e-005,0.000295641,0.000295641,87.678
1.14442e-005,0.000294687,0.000294687,87.672
1.14442e-005,0.000293734,0.000293734,87.666
1.14442e-005,0.00029278,0.00029278,87.66
1.23978e-005,0.000291826,0.000291826,87.516
1.33515e-005,0.000291826,0.000291826,87.258
1.52589e-005,0.000290873,0.000291826,86.988
1.71663e-005,0.000289919,0.000290873,86.586
1.71663e-005,0.000291826,0.000291826,86.472
1.81199e-005,0.00029278,0.000293734,86.358
1.90736e-005,0.000294687,0.000295641,86.256
1.90736e-005,0.000296595,0.000296595,86.274
1.71663e-005,0.000296595,0.000297548,86.538
1.71663e-005,0.000298502,0.000298502,86.676
1.52589e-005,0.000298502,0.000298502,87.06
1.33515e-005,0.000298502,0.000298502,87.318
1.23978e-005,0.000296595,0.000296595,87.558
1.14442e-005,0.000295641,0.000295641,87.678
1.14442e-005,0.000294687,0.000294687,87.672
1.14442e-005,0.00029278,0.00029278,87.66
1.14442e-005,0.000291826,0.000291826,87.648
1.23978e-005,0.000289919,0.000289919,87.372
1.43052e-005,0.000289919,0.000290873,87.114
1.52589e-005,0.000291826,0.000291826,86.994
1.62126e-005,0.000291826,0.000291826,86.73
1.71663e-005,0.000291826,0.00029278,86.478
1.81199e-005,0.000293734,0.000293734,86.37
1.81199e-005,0.000294687,0.000295641,86.382
1.71663e-005,0.000296595,0.000296595,86.658
1.71663e-005,0.000296595,0.000297548,86.664
1.52589e-005,0.000297548,0.000298502,87.054
1.33515e-005,0.000297548,0.000297548,87.312
1.23978e-005,0.000296595,0.000296595,87.558
1.04905e-005,0.000295641,0.000295641,87.81
1.04905e-005,0.000294687,0.000294687,87.93
1.14442e-005,0.000293734,0.000293734,87.666
1.23978e-005,0.000291826,0.000291826,87.522
1.23978e-005,0.000291826,0.000291826,87.384
1.52589e-005,0.000289919,0.000290873,86.982
1.52589e-005,0.000289919,0.000290873,86.85
1.62126e-005,0.000289919,0.000290873,86.718
1.81199e-005,0.000291826,0.000291826,86.34
1.90736e-005,0.00029278,0.000293734,86.232
1.90736e-005,0.000294687,0.000295641,86.256
1.90736e-005,0.000295641,0.000296595,86.262
1.71663e-005,0.000296595,0.000297548,86.538
1.62126e-005,0.000297548,0.000298502,86.796
1.52589e-005,0.000298502,0.000298502,87.06
1.43052e-005,0.000298502,0.000298502,87.186
1.23978e-005,0.000297548,0.000297548,87.438
1.14442e-005,0.000295641,0.000295641,87.678
1.14442e-005,0.000293734,0.000293734,87.666
1.14442e-005,0.000291826,0.000291826,87.654
1.23978e-005,0.000291826,0.000291826,87.384
1.33515e-005,0.000290873,0.000291826,87.252
1.52589e-005,0.000290873,0.000291826,86.988
1.62126e-005,0.000291826,0.000291826,86.73
1.71663e-005,0.000291826,0.000291826,86.472
1.71663e-005,0.000291826,0.00029278,86.478
1.71663e-005,0.000293734,0.000293734,86.496
1.81199e-005,0.000293734,0.000294687,86.376
1.71663e-005,0.000295641,0.000296595,86.52
1.62126e-005,0.000296595,0.000297548,86.79
1.52589e-005,0.000297548,0.000298502,87.054
1.33515e-005,0.000297548,0.000297548,87.312
1.23978e-005,0.000297548,0.000297548,87.438
1.23978e-005,0.000296595,0.000296595,87.558
1.14442e-005,0.000295641,0.000295641,87.678
1.04905e-005,0.000294687,0.000294687,87.804
1.04905e-005,0.00029278,0.00029278,87.786
1.23978e-005,0.000290873,0.000290873,87.51
1.43052e-005,0.000290873,0.000291826,87.12
1.52589e-005,0.000290873,0.000291826,86.856
1.71663e-005,0.000290873,0.000291826,86.592
1.71663e-005,0.00029278,0.000293734,86.49
1.81199e-005,0.000293734,0.000293734,86.37
1.81199e-005,0.000294687,0.000295641,86.382
1.71663e-005,0.000296595,0.000296595,86.526
1.62126e-005,0.000297548,0.000298502,86.796
1.43052e-005,0.000297548,0.000298502,87.18
1.23978e-005,0.000297548,0.000297548,87.438
1.14442e-005,0.000297548,0.000297548,87.696
1.04905e-005,0.000295641,0.000295641,87.81
1.04905e-005,0.000293734,0.000293734,87.798
1.04905e-005,0.000293734,0.000293734,87.792
1.14442e-005,0.000291826,0.000291826,87.648
1.23978e-005,0.000289919,0.000289919,87.372
1.52589e-005,0.000289919,0.000289919,86.844
1.71663e-005,0.000289919,0.000289919,86.448
1.81199e-005,0.000291826,0.000291826,86.34
1.81199e-005,0.000293734,0.000293734,86.37
1.71663e-005,0.000296595,0.000296595,86.526
1.62126e-005,0.000297548,0.000298502,86.796
1.43052e-005,0.000298502,0.000298502,87.186
1.23978e-005,0.000298502,0.000298502,87.57
1.14442e-005,0.000296595,0.000296595,87.69
1.04905e-005,0.000293734,0.000293734,87.798
1.04905e-005,0.00029278,0.00029278,87.786
1.04905e-005,0.000291826,0.000291826,87.78
